scenario,policy,step_idx,cell_id,slice_id,kind,latency_ms,service_ratio,sla_met,isolated,suspicious,mission_critical,ai_enabled,deadline_missed
encrypted_ddos,throughput_first,12,cell-east,cell-east:broadband,broadband,12.8053,0.9176,True,False,False,False,False,False
encrypted_ddos,throughput_first,12,cell-east,cell-east:background,background,16.4453,0.4894,False,False,False,False,False,False
encrypted_ddos,throughput_first,12,cell-east,cell-east:encrypted-burst,suspicious,23.1039,0.1224,False,False,True,False,False,False
encrypted_ddos,throughput_first,13,cell-west,cell-west:mission,mission_critical,12.9808,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,13,cell-west,cell-west:ai-edge,ai_edge,12.9808,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,13,cell-west,cell-west:broadband,broadband,14.1878,0.858,True,False,False,False,False,False
encrypted_ddos,throughput_first,13,cell-west,cell-west:background,background,17.5912,0.4576,False,False,False,False,False,False
encrypted_ddos,throughput_first,13,cell-west,cell-west:encrypted-burst,suspicious,24.2064,0.1144,False,False,True,False,False,False
encrypted_ddos,throughput_first,13,cell-central,cell-central:mission,mission_critical,13.4608,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,13,cell-central,cell-central:ai-edge,ai_edge,13.4608,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,13,cell-central,cell-central:broadband,broadband,15.3414,0.7788,True,False,False,False,False,False
encrypted_ddos,throughput_first,13,cell-central,cell-central:background,background,18.4304,0.4153,False,False,False,False,False,False
encrypted_ddos,throughput_first,13,cell-central,cell-central:encrypted-burst,suspicious,22.5447,0.1038,False,False,True,False,False,False
encrypted_ddos,throughput_first,13,cell-east,cell-east:mission,mission_critical,12.9808,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,13,cell-east,cell-east:ai-edge,ai_edge,12.9808,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,13,cell-east,cell-east:broadband,broadband,14.5409,0.8165,True,False,False,False,False,False
encrypted_ddos,throughput_first,13,cell-east,cell-east:background,background,17.7795,0.4354,False,False,False,False,False,False
encrypted_ddos,throughput_first,13,cell-east,cell-east:encrypted-burst,suspicious,23.9023,0.1089,False,False,True,False,False,False
encrypted_ddos,throughput_first,14,cell-west,cell-west:mission,mission_critical,13.7923,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,14,cell-west,cell-west:ai-edge,ai_edge,13.7923,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,14,cell-west,cell-west:broadband,broadband,15.0165,0.856,True,False,False,False,False,False
encrypted_ddos,throughput_first,14,cell-west,cell-west:background,background,18.4119,0.4565,False,False,False,False,False,False
encrypted_ddos,throughput_first,14,cell-west,cell-west:encrypted-burst,suspicious,24.7423,0.1141,False,False,True,False,False,False
encrypted_ddos,throughput_first,14,cell-central,cell-central:mission,mission_critical,14.2723,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,14,cell-central,cell-central:ai-edge,ai_edge,14.2723,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,14,cell-central,cell-central:broadband,broadband,16.2848,0.7632,True,False,False,False,False,False
encrypted_ddos,throughput_first,14,cell-central,cell-central:background,background,19.3123,0.4071,False,False,False,False,False,False
encrypted_ddos,throughput_first,14,cell-central,cell-central:encrypted-burst,suspicious,25.3902,0.1018,False,False,True,False,False,False
encrypted_ddos,throughput_first,14,cell-east,cell-east:mission,mission_critical,13.7923,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,14,cell-east,cell-east:ai-edge,ai_edge,13.7923,1.0,True,False,False,False,True,False
encrypted_ddos,throughput_first,14,cell-east,cell-east:broadband,broadband,13.9192,0.9851,True,False,False,False,False,False
encrypted_ddos,throughput_first,14,cell-east,cell-east:background,background,17.8266,0.5254,False,False,False,False,False,False
encrypted_ddos,throughput_first,14,cell-east,cell-east:encrypted-burst,suspicious,24.9002,0.1313,False,False,True,False,False,False
encrypted_ddos,throughput_first,15,cell-west,cell-west:mission,mission_critical,14.4198,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,15,cell-west,cell-west:ai-edge,ai_edge,14.4198,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,15,cell-west,cell-west:broadband,broadband,15.5066,0.8721,True,False,False,False,False,False
encrypted_ddos,throughput_first,15,cell-west,cell-west:background,background,18.9661,0.4651,False,False,False,False,False,False
encrypted_ddos,throughput_first,15,cell-west,cell-west:encrypted-burst,suspicious,25.554,0.1163,False,False,True,False,False,False
encrypted_ddos,throughput_first,15,cell-central,cell-central:mission,mission_critical,14.8998,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,15,cell-central,cell-central:ai-edge,ai_edge,14.8998,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,15,cell-central,cell-central:broadband,broadband,17.8446,0.6536,True,False,False,False,False,False
encrypted_ddos,throughput_first,15,cell-central,cell-central:background,background,20.4371,0.3486,False,False,False,False,False,False
encrypted_ddos,throughput_first,15,cell-central,cell-central:encrypted-burst,suspicious,26.4433,0.0871,False,False,True,False,False,False
encrypted_ddos,throughput_first,15,cell-east,cell-east:mission,mission_critical,14.4198,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,15,cell-east,cell-east:ai-edge,ai_edge,14.4198,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,15,cell-east,cell-east:broadband,broadband,14.7767,0.958,True,False,False,False,False,False
encrypted_ddos,throughput_first,15,cell-east,cell-east:background,background,18.5768,0.5109,False,False,False,False,False,False
encrypted_ddos,throughput_first,15,cell-east,cell-east:encrypted-burst,suspicious,25.6032,0.1277,False,False,True,False,False,False
encrypted_ddos,throughput_first,16,cell-west,cell-west:mission,mission_critical,14.8957,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,16,cell-west,cell-west:ai-edge,ai_edge,14.8957,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,16,cell-west,cell-west:broadband,broadband,15.1341,0.9719,True,False,False,False,False,False
encrypted_ddos,throughput_first,16,cell-west,cell-west:background,background,18.9895,0.5184,False,False,False,False,False,False
encrypted_ddos,throughput_first,16,cell-west,cell-west:encrypted-burst,suspicious,25.9181,0.1296,False,False,True,False,False,False
encrypted_ddos,throughput_first,16,cell-central,cell-central:mission,mission_critical,15.3757,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,16,cell-central,cell-central:ai-edge,ai_edge,15.3757,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,16,cell-central,cell-central:broadband,broadband,17.8515,0.7087,True,False,False,False,False,False
encrypted_ddos,throughput_first,16,cell-central,cell-central:background,background,20.6628,0.378,False,False,False,False,False,False
encrypted_ddos,throughput_first,16,cell-central,cell-central:encrypted-burst,suspicious,26.4096,0.0945,False,False,True,False,False,False
encrypted_ddos,throughput_first,16,cell-east,cell-east:mission,mission_critical,14.8957,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,16,cell-east,cell-east:ai-edge,ai_edge,14.8957,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,16,cell-east,cell-east:broadband,broadband,14.967,0.9916,True,False,False,False,False,False
encrypted_ddos,throughput_first,16,cell-east,cell-east:background,background,18.9004,0.5289,False,False,False,False,False,False
encrypted_ddos,throughput_first,16,cell-east,cell-east:encrypted-burst,suspicious,26.0812,0.1322,False,False,True,False,False,False
encrypted_ddos,throughput_first,17,cell-west,cell-west:mission,mission_critical,15.7859,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,17,cell-west,cell-west:ai-edge,ai_edge,15.7859,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,17,cell-west,cell-west:broadband,broadband,15.9013,0.9864,True,False,False,False,False,False
encrypted_ddos,throughput_first,17,cell-west,cell-west:background,background,19.8141,0.5261,False,False,False,False,False,False
encrypted_ddos,throughput_first,17,cell-west,cell-west:encrypted-burst,suspicious,26.5167,0.1315,False,False,True,False,False,False
encrypted_ddos,throughput_first,17,cell-central,cell-central:mission,mission_critical,16.2659,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,17,cell-central,cell-central:ai-edge,ai_edge,16.2659,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,17,cell-central,cell-central:broadband,broadband,18.9454,0.6848,True,False,False,False,False,False
encrypted_ddos,throughput_first,17,cell-central,cell-central:background,background,21.6617,0.3652,False,False,False,False,False,False
encrypted_ddos,throughput_first,17,cell-central,cell-central:encrypted-burst,suspicious,27.551,0.0913,False,False,True,False,False,False
encrypted_ddos,throughput_first,17,cell-east,cell-east:mission,mission_critical,15.7859,1.0,False,False,False,True,True,True
encrypted_ddos,throughput_first,17,cell-east,cell-east:ai-edge,ai_edge,15.7859,1.0,False,False,False,False,True,True
encrypted_ddos,throughput_first,17,cell-east,cell-east:broadband,broadband,16.381,0.93,True,False,False,False,False,False
encrypted_ddos,throughput_first,17,cell-east,cell-east:background,background,20.07,0.496,False,False,False,False,False,False
encrypted_ddos,throughput_first,17,cell-east,cell-east:encrypted-burst,suspicious,26.828,0.124,False,False,True,False,False,False
encrypted_ddos,security_only,0,cell-west,cell-west:mission,mission_critical,4.6336,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,0,cell-west,cell-west:ai-edge,ai_edge,4.6336,1.0,True,False,False,False,True,False
encrypted_ddos,security_only,0,cell-west,cell-west:broadband,broadband,7.0354,0.7174,True,False,False,False,False,False
encrypted_ddos,security_only,0,cell-west,cell-west:background,background,4.6336,1.0,True,False,False,False,False,False
encrypted_ddos,security_only,0,cell-west,cell-west:encrypted-burst,suspicious,32.5161,0.0,False,True,True,False,False,False
encrypted_ddos,security_only,0,cell-central,cell-central:mission,mission_critical,5.1136,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,0,cell-central,cell-central:ai-edge,ai_edge,5.1136,1.0,True,False,False,False,True,False
encrypted_ddos,security_only,0,cell-central,cell-central:broadband,broadband,9.9923,0.426,False,False,False,False,False,False
encrypted_ddos,security_only,0,cell-central,cell-central:background,background,9.3488,0.5017,False,False,False,False,False,False
encrypted_ddos,security_only,0,cell-central,cell-central:encrypted-burst,suspicious,32.9891,0.0,False,True,True,False,False,False
encrypted_ddos,security_only,0,cell-east,cell-east:mission,mission_critical,4.6336,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,0,cell-east,cell-east:ai-edge,ai_edge,4.6336,1.0,True,False,False,False,True,False
encrypted_ddos,security_only,0,cell-east,cell-east:broadband,broadband,7.0407,0.7168,True,False,False,False,False,False
encrypted_ddos,security_only,0,cell-east,cell-east:background,background,7.8216,0.6249,False,False,False,False,False,False
encrypted_ddos,security_only,0,cell-east,cell-east:encrypted-burst,suspicious,32.1734,0.0,False,True,True,False,False,False
encrypted_ddos,security_only,1,cell-west,cell-west:mission,mission_critical,5.2854,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,1,cell-west,cell-west:ai-edge,ai_edge,5.2854,1.0,True,False,False,False,True,False
encrypted_ddos,security_only,1,cell-west,cell-west:broadband,broadband,9.3152,0.5259,False,False,False,False,False,False
encrypted_ddos,security_only,1,cell-west,cell-west:background,background,9.3204,0.5253,False,False,False,False,False,False
encrypted_ddos,security_only,1,cell-west,cell-west:encrypted-burst,suspicious,32.9483,0.0,False,True,True,False,False,False
encrypted_ddos,security_only,1,cell-central,cell-central:mission,mission_critical,5.7654,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,1,cell-central,cell-central:ai-edge,ai_edge,5.7654,1.0,True,False,False,False,True,False
encrypted_ddos,security_only,1,cell-central,cell-central:broadband,broadband,10.2839,0.4684,False,False,False,False,False,False
encrypted_ddos,security_only,1,cell-central,cell-central:background,background,9.2976,0.5844,False,False,False,False,False,False
encrypted_ddos,security_only,1,cell-central,cell-central:encrypted-burst,suspicious,33.5421,0.0,False,True,True,False,False,False
encrypted_ddos,security_only,1,cell-east,cell-east:mission,mission_critical,5.2854,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,1,cell-east,cell-east:ai-edge,ai_edge,5.2854,1.0,True,False,False,False,True,False
encrypted_ddos,security_only,1,cell-east,cell-east:broadband,broadband,8.6077,0.6091,False,False,False,False,False,False
encrypted_ddos,security_only,1,cell-east,cell-east:background,background,5.2854,1.0,True,False,False,False,False,False
encrypted_ddos,security_only,1,cell-east,cell-east:encrypted-burst,suspicious,33.1298,0.0,False,True,True,False,False,False
encrypted_ddos,security_only,2,cell-west,cell-west:mission,mission_critical,5.9254,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,2,cell-west,cell-west:ai-edge,ai_edge,5.9254,1.0,True,False,False,False,True,False
encrypted_ddos,security_only,2,cell-west,cell-west:broadband,broadband,9.6106,0.5665,False,False,False,False,False,False
encrypted_ddos,security_only,2,cell-west,cell-west:background,background,9.5425,0.5745,False,False,False,False,False,False
encrypted_ddos,security_only,2,cell-west,cell-west:encrypted-burst,suspicious,33.8452,0.0,False,True,True,False,False,False
encrypted_ddos,security_only,2,cell-central,cell-central:mission,mission_critical,6.4054,1.0,True,False,False,True,True,False
encrypted_ddos,security_only,2,cell-central,cell-central:ai-edge,ai_edge,6.4054,1.0,True,False,False,False,True,False
